"Node ID",Title,"Date & Time",Habitat,Location,State,Method,Notes,"Number of Cranes","Spotter Username","Created Date"
6594,Observation,"2018-11-02 22:30:00",Wetland,"42.888, -83.581",MI,"Point count","GNR LOC OF ROOST",95,admin,"2019-07-18 19:15:20"
6595,Observation,"2018-11-02 22:58:00",Wetland,"42.256706, -85.35367",MI,"Point count","GNR LOC of Cold Brook County Park",0,admin,"2019-07-18 19:15:20"
6596,Observation,"2018-11-03 22:30:00",Wetland,"46.282249, -85.9651",MI,"Point count","GNR LOC OF SENEY NWR",0,admin,"2019-07-18 19:15:20"
6597,"Observation 6597","2018-10-29 22:05:00",Sandbar,"43.19344, -89.96808",WI,"Point count","GNR LOC OF STATE RIVERWAY ROOST",1900,admin,"2019-07-18 19:15:20"
6598,Observation,"1969-12-31 18:00:00","Mixed-Wetland Agricultural field","42.471901, -85.29182",MI,"Ground count",.,0,admin,"2019-07-18 19:15:20"
6599,Observation,"2011-10-29 20:00:00",Wetland,"42.036488, -84.56493",MI,"Point count",.,6,admin,"2019-07-18 19:15:20"
6600,Observation,"2011-10-29 20:00:00",Wetland,"42.036645, -84.506684",MI,"Point count",.,24,admin,"2019-07-18 19:15:20"
6601,Observation,"2014-11-03 13:00:00",Wetland,"42.133, -84.166",MI,"Ground count","Norvell Millpond; No orig data sheet; data from Ron Hoffman xls",85,admin,"2019-07-18 19:15:20"
6602,Observation,"2018-11-02 22:30:00",Wetland,"42.909, -83.504",MI,"Point count","GNR LOC OF ROOST",275,admin,"2019-07-18 19:15:20"
6603,Observation,"2016-10-28 22:30:35","Mixed-Wetland Agricultural field","42.471974101586, -85.292060076501",MI,"Ground count","Original Entry by Loretta Gold",0,dfronczakad,"2019-07-19 10:50:35"
6604,Observation,"2019-10-29 14:50:07",Wetland,"41.154598013239, -86.945946501767",IN,"Ground count","Four observers counted as cranes left the roost.",4334,jasperpulaski,"2019-10-29 09:57:06"
6605,Observation,"2019-10-30 11:39:45",Wetland,"39.390513077645, -86.043551381634",IN,"Point count","No cranes encountered. Conditions were 50 degrees, with light rain, no wind. Method was a point count on a Marsh habitat, located in a waterfowl resting area. ",0,jroales,"2019-10-30 08:18:14"
6606,Observation,"2019-10-30 11:40:55","Agricultural field","39.382079501672, -86.00715637207",IN,"Ground count",,0,TomH,"2019-10-30 09:31:36"
6607,Observation,"2019-10-30 13:30:00",Wetland,"45.847364232039, -92.624234687736",WI,"Ground count",,8748,michelle.carlisle,"2019-10-30 12:52:33"
6608,Observation,"2019-10-30 13:30:00",Wetland,"45.881708242556, -92.617725747359",WI,"Ground count",,519,michelle.carlisle,"2019-10-30 12:54:33"
6609,Observation,"2019-10-30 13:30:00",Wetland,"45.860462234815, -92.602667276822",WI,"Ground count",,45,michelle.carlisle,"2019-10-30 12:55:56"
6610,Observation,"2019-10-30 13:30:00",Wetland,"45.817575083753, -92.674190823701",WI,"Ground count",,551,michelle.carlisle,"2019-10-30 12:57:32"
6611,Observation,"2019-10-30 13:30:00",Wetland,"45.709390878919, -92.690072379287",WI,"Ground count",,1244,michelle.carlisle,"2019-10-30 12:59:28"
6612,Observation,"2019-10-30 13:30:00",Wetland,"45.693734973415, -92.731927004501",WI,"Ground count",,2858,michelle.carlisle,"2019-10-30 13:00:37"
6613,Observation,"2019-10-30 13:30:00",Wetland,"45.716072603076, -92.752942863488",WI,"Ground count",,202,michelle.carlisle,"2019-10-30 13:02:10"
6614,Observation,"2019-10-30 13:30:00",Wetland,"45.742543652287, -92.779502917363",WI,"Ground count",,376,michelle.carlisle,"2019-10-30 13:03:48"
6615,Observation,"2019-10-30 12:30:00",Wetland,"41.675796004341, -85.186929062302",IN,"Point count",,960,SavannaVaughn,"2019-10-31 07:02:40"
6616,Observation,"2019-10-30 11:53:00",Wetland,"39.53497105282, -75.589241364024",DE,"Ground count",,0,kharvey,"2019-10-31 08:08:14"
6617,Observation,"2019-10-31 14:16:33",Wetland,"41.361224773722, -85.675044084143",IN,"Ground count",,2,dlavoine,"2019-10-31 09:19:36"
6618,Observation,"2019-10-30 11:30:00",Wetland,"40.982527017936, -87.507911169631",IN,"Point count",,4,mschoof,"2019-10-31 09:30:20"
6619,"Observation 6619","2019-10-30 12:07:00",Wetland,"44.67313723666, -88.675747399241",WI,"Ground count","Survey was done on 10/30/19 from 7:07-8:02am",653,Brockk,"2019-10-31 11:33:13"
6620,"Observation 6620","2019-10-30 12:10:00",Wetland,"44.64962548799, -88.533691232222",WI,"Ground count","Survey was conducted on 10/30/19 from 7:10-8:55am",4124,Brockk,"2019-10-31 11:35:26"
6621,Observation,"2019-10-27 22:11:00","Mixed-Wetland Agricultural field","42.320933342203, -84.326985363335",MI,"Ground count","Observed from Hawkins Rd. just south of the Portage Drain bridge (near new State Park - Lakelands Trail parking area).  Most of the Cranes flew in from the east/northeast.",547,ross.green,"2019-10-31 18:45:58"
6622,Observation,"2019-10-29 22:27:00","Agricultural field","42.159474733499, -84.312851376537",MI,"Ground count","Although more than 100 Cranes have been observed roosting at this site the last few weeks, the recent rains have elevated the water levels in this marsh to a height that is no longer ideal roosting habitat and the Cranes are most likely using the Stony Lake roosting spot instead, which is just 2 miles or so east.",0,ross.green,"2019-10-31 18:56:39"
6623,Observation,"2019-11-01 12:45:00","Agricultural field","38.98022167912, -87.212721440416",IN,"Ground count",,9,bstancombe,"2019-11-01 08:19:56"
6624,Observation,"2019-10-30 20:22:00","Agricultural field","41.216047516742, -87.042591176556",IN,"Ground count","All birds in the air, flying eastwardly",728,scheidjl,"2019-11-01 09:30:13"
6625,Observation,"2019-10-30 21:00:00",Wetland,"42.393836907783, -84.998254239859",MI,"Point count","Point count: counted all cranes visible in wetland at start of count and tallied cranes as they flew in to land during the count period. Counted from 5:00 p.m. to 7:00 p.m. when it became too dark to see. Weather: low clouds, misty precipitation. Visibility was only impacted toward the end of the count period when the combination of darkness and precipitation made it hard to see incoming cranes.",2378,LRowse,"2019-11-01 10:41:01"
6626,Observation,"2019-11-01 22:47:05",Wetland,"42.629565133934, -86.150337956015",MI,"Ground count","The river is extremely high, not much marshland. Could that have something to do with it? Tons of swan and black birds, but no cranes like previous years. ",0,shtp,"2019-11-01 17:48:37"
6627,Observation,"2019-10-30 12:15:00","Mixed-Wetland Agricultural field","41.297023540461, -85.658724460602",IN,"Point count","GNR LOC OF MARSH ROOST  Six cranes flew southeast out of the marsh and 28 others were seen northwest of the marsh in soybean stubble. Based on prior years experience and the different directions, I do believe these were separate cranes. I rechecked on November 1 and saw a similar pattern where 15 flew southeast and 26 were found out in fields 3 miles west northwest. This year the closest corn is not yet harvested so numbers are lower than in some prior years. Once corn is harvested, the closer locations are more attractive.",34,"bobwgfsa see cranes","2019-11-01 18:55:07"
6628,Observation,"2019-11-01 21:44:00",Wetland,"42.116688400928, -85.610551986694",MI,"Point count","Birds arriving at night roost from nearby agricultural fields. Survey performed on behalf of Kalamazoo Nature Center.",3230,toddalfes,"2019-11-01 19:54:49"
6629,Observation,"2019-11-01 12:15:00",Wetland,"41.750665500754, -86.006332269066",IN,"Point count","Arrived 45 minutes before sunrise.  All cranes flew out from sunrise (8:15) until about ten minutes later.     Temperature was 28, partly cloudy.  All but 6 of the cranes flew from the same location.   Six left from the west end of the lake/wetland.",131,pef313,"2019-11-03 08:46:53"
6630,Observation,"2019-11-03 23:33:18",Wetland,"42.157399379032, -84.283231679349",MI,"Ground count","North shore of Stoney Lake Napoleon Twp Jackson County MI",636,"Bill Sonnett","2019-11-03 17:46:10"
6631,Observation,"2019-11-01 21:45:00",Wetland,"44.335155170351, -84.823930631862",MI,"Ground count","Birds were observed in over 40 groups flying into marsh (Nelsville)  just south of M-55.  I was parked on the side of the road at the same location from where I reported data last year.  The Cranes could not be visually observed in the tall grass/cattails of the marsh.  So I don't know if that is a ground count or a point count.  The flights began approx. 5:45 EDT and ended approx. at 7:00 EDT. and were predominately from the West.",990,malurus,"2019-11-03 19:47:53"
6632,Observation,"2019-11-04 13:53:55","Mixed-Wetland Agricultural field","41.151371131775, -86.946855646664",IN,"Ground count","Cranes were counted by 4 observers leaving the wetland roosts at sunrise.",4240,jasperpulaski,"2019-11-04 07:57:11"
6633,Observation,"2019-10-30 22:10:00",Wetland,"39.613576489762, -84.994160964477",IN,"Ground count",,0,nstudebaker,"2019-11-04 08:13:11"
6634,Observation,"2019-11-04 14:16:26",Wetland,"38.920660006375, -85.826440478482",IN,"Ground count","Muscatatuck NWR Waterfowl Sanctuary",6,baxtertag,"2019-11-04 08:19:34"
6635,Observation,"2019-11-03 21:00:00",Wetland,"42.843210032187, -84.329019633707",MI,"Point count","Time was 4 pm to 6pm. Lowest count we have ever had in this area since starting counting over a decade ago.",73,"frederick l honhart","2019-11-04 08:33:13"
6636,Observation,"2019-10-30 12:00:00",Wetland,"44.531643133141, -88.61576383719",WI,"Ground count","Count as cranes were leaving the roost.",1015,woodbb,"2019-11-04 09:33:26"
6637,Observation,"2019-11-04 15:42:58",Wetland,"41.454805393172, -86.588885239647",IN,"Ground count","Birds leaving roost",7500,Rlorman,"2019-11-04 09:47:53"
6638,Observation,"2019-11-03 22:50:00",Wetland,"42.773141783218, -83.814092726775",MI,"Ground count",,404,dtinson2,"2019-11-04 18:36:41"
6639,Observation,"2019-11-04 20:30:33","Mixed-Wetland Agricultural field","42.02737520178, -84.163189416951",MI,"Ground count",,50,kcichy,"2019-11-04 18:45:40"
6640,Observation,"2019-11-04 12:00:00",Wetland,"44.90094623503, -87.845878110467",WI,"Ground count","Two observers were stationed around the wetland/roost unit and counted cranes that left the roost at sunrise. We surveyed from 6am CT. to 7am CT. ",807,olsenb,"2019-11-05 08:00:15"
6641,Observation,"2019-11-04 22:30:00",Wetland,"42.352034897477, -84.285206160933",MI,"Ground count","Counted from 4:35 to 5:50. This is by far the lowest count for this area.",25,Crane41,"2019-11-05 11:00:49"
6642,Observation,"2019-11-03 22:00:00",Wetland,"42.381984855631, -84.165715138274",MI,"Ground count","Counted cranes flying in to roost between 5 and 5:45.",27,Crane41,"2019-11-05 13:56:41"
6643,Observation,"2019-11-04 21:11:00","Mixed-Wetland Agricultural field","42.238265049118, -84.103870680358",MI,"Point count","Twenty five cranes entered the back of marsh between 5:15 and 5:19. This year, the water was shallow with some muddy portions visible.  I did not notice any cranes rise out of the marsh or fly back and forth to resettle themselves, but it was very quiet, unlike cranes who remain. The only consistent sounds I heard were wood ducks calling repeatedly, also unusual.  Did not see any hunters or hear gunshots.  However, watched 7 flyovers at 5:00 pm and 33 flyovers after 5:20.  All were headed due NW from marsh, some coming from further south, possibly from another roost off Sharon Hollow Rd.  I briefly checked that same spot earlier near 4 PM and heard two cranes call, but did not see them.  That area had numerous waterfowl, but no standing cranes out in open where they have stood in past years.  The water may have been deeper this year. Temp: 53 degrees dropping to 49 degrees by 5:50 pm when I left; partially cloudy; calm at 4:11PM but windy after 5:30PM.",25,Veryoldsquawk,"2019-11-05 14:20:35"
6644,Observation,"2019-11-01 22:00:00","Mixed-Wetland Agricultural field","42.415600760345, -85.484650015513",MI,"Point count",,410,Kpk2473,"2019-11-05 17:17:09"
6645,Observation,"2019-11-05 21:45:06","Agricultural field","41.97535556595, -84.147108719804",MI,"Ground count",,9,kcichy,"2019-11-05 18:01:56"
6646,Observation,"2019-11-05 15:00:10","Mixed-Wetland Agricultural field","42.026746295263, -84.160867768684",MI,"Ground count",,70,kcichy,"2019-11-05 18:03:36"
6647,Observation,"2019-11-05 21:21:00","Mixed-Wetland Agricultural field","44.225646631946, -83.935766544795",MI,"Ground count","KOSC AWOS obs:  Date: 11/05	Time: 16:37	Wind:  W 13 G 17	Visibility:  10.00mi	Mostly Cloudy	Cloud ceiling: BKN060	Temp:37F	, Dew Pt.: 28F	Humidity: 70% 	Wind chill: 29F 	NA	Barometric pressure:  30.13""Hg (Oscoda-Wurtsmith airport automated weather station data)

",1463,lvanwago,"2019-11-05 18:56:39"
6648,Observation,"2019-11-05 21:30:07",Wetland,"44.348148315328, -90.169076977421",WI,"Ground count","Gallagher Marsh at Sandhill Wildlife Area. Survey performed by John Soergel, Wildlife Technician.",523,Ladwig_WDNR,"2019-11-06 06:26:20"
6649,Observation,"2019-10-30 22:30:00",Wetland,"39.502965139879, -75.612110450607",DE,"Ground count",,10,dewildlands,"2019-11-06 08:13:22"
6650,Observation,"2019-11-06 15:10:45","Agricultural field","42.501846301137, -84.389744528452",MI,"Ground count",,7,Crane41,"2019-11-06 10:22:08"
6651,Observation,"2019-11-06 15:20:14","Agricultural field","42.481233675467, -84.359591134707",MI,"Ground count",,65,Crane41,"2019-11-06 10:23:50"
6652,Observation,"2019-11-04 14:42:46","Agricultural field","42.427588790716, -84.606984683195",MI,"Ground count",,66,Crane41,"2019-11-06 10:27:18"
6653,Observation,"2019-11-04 14:54:23","Agricultural field","42.405563379723, -84.65636415116",MI,"Ground count",,6,Crane41,"2019-11-06 10:29:58"
6654,Observation,"2019-11-06 16:30:53",Sandbar,"39.448011098847, -85.335292843021",IN,"Ground count",,9,HomerS,"2019-11-06 10:32:13"
6655,Observation,"2019-11-04 15:30:02",Wetland,"42.398573749616, -84.602333732764",MI,"Ground count",,87,Crane41,"2019-11-06 10:34:52"
6656,Observation,"2019-11-04 15:08:00","Agricultural field","42.446396242688, -84.641944595496",MI,"Ground count",,6,Crane41,"2019-11-06 10:40:28"
6657,Observation,"2019-11-05 22:50:00",Wetland,"42.632525018649, -88.15619223107",WI,"Ground count",,4,goeppe,"2019-11-06 11:48:29"
6658,Observation,"2019-10-31 12:45:17",Wetland,"45.516536671916, -93.761292091917",MN,"Point count","8 Stations were designated around the roost and birds were counted within a designated flyway for each station.",14578,SherburneNWR,"2019-11-06 13:26:41"
6659,Observation,"2019-11-02 11:30:45",Wetland,"45.176605227975, -87.64212747887",MI,"Ground count","Counted them when they took off from their roosting site to go to the agricultural fields.",139,dodobird12,"2019-11-06 15:37:12"
6660,Observation,"2019-11-05 12:30:25",Wetland,"45.192390024617, -87.624444752941",MI,"Ground count",,42,dodobird12,"2019-11-06 15:39:33"
6661,Observation,"2019-11-07 00:14:05",Wetland,"42.050284841104, -84.170438705483",MI,"Ground count","This pair lives here year-round.",2,kcichy,"2019-11-06 18:15:34"
6662,Observation,"2019-11-04 22:45:00",Sandbar,"42.800218298416, -83.614800558959",MI,"Ground count","Night Roost, Holly Michigan, Bush Lake, Oakland County
Wade Wines Counter",106,rjn4039,"2019-11-07 07:57:43"
6663,Observation,"2019-11-05 23:30:00",Wetland,"42.908995343586, -83.507153121258",MI,"Ground count","Night Roost, Goodrich, Goodrich Millpond, Genesee County
Fred & Alice Townsend Counter",210,rjn4039,"2019-11-07 08:01:18"
6664,Observation,"2019-11-05 23:30:00",Sandbar,"42.899456098006, -83.515402904704",MI,"Ground count","Night Roost, Goodrich, Gale Lake, Genesee County
Richard Naber Counter",79,rjn4039,"2019-11-07 08:03:50"
6665,Observation,"2019-11-05 23:30:00",Wetland,"42.889396766947, -83.57982865393",MI,"Ground count","Night Roost, Grand Blanc, Del Webb, Genesee County
Allan Brushaber Counter",76,rjn4039,"2019-11-07 08:05:35"
6666,"Observation 6666","2019-11-01 22:30:00",Wetland,"46.235732635168, -85.941429290771",MI,"Ground count","Observers, Jim and Jody Patton, Refuge volunteers",0,Greg@SeneySCSur,"2019-11-07 09:37:14"
6667,Observation,"2019-10-30 22:30:00",Wetland,"46.298710165844, -86.126651916504",MI,"Ground count","Observers, Jim and Jody Patton, Refuge Volunteers",0,Greg@SeneySCSur,"2019-11-07 09:39:19"
6668,Observation,"2019-11-04 21:00:00",Wetland,"43.008120423641, -76.752168654623",NY,"Point count","Survey conducted at Montezuma National Wildlife Refuge from 4:00 P.M-5:20 P.M  Marsh name: Knox Marsellus ",71,scaup87,"2019-11-08 10:58:42"
6669,Observation,"2019-11-04 21:00:00","Agricultural field","43.026956763108, -76.732912216186",NY,"Ground count",,0,scaup87,"2019-11-08 11:01:05"
6670,Observation,"2019-11-04 21:00:00","Agricultural field","43.124261906764, -76.669935354818",NY,"Ground count",,0,scaup87,"2019-11-08 11:03:51"
6671,Observation,"2019-11-04 21:15:00",Wetland,"43.077337069114, -76.711175915326",NY,"Point count",,0,scaup87,"2019-11-08 11:06:05"
6672,Observation,"2019-11-04 21:30:12","Agricultural field","43.025536487652, -76.7549797007",NY,"Point count",,0,scaup87,"2019-11-08 11:10:14"
6673,Observation,"2019-11-04 21:30:00",Wetland,"43.024252412176, -76.708757634554",NY,"Point count",,0,scaup87,"2019-11-08 11:11:39"
6674,Observation,"2019-11-06 00:00:00",Wetland,"42.342216675903, -84.249529462567",MI,"Ground count","This is the lowest count by far at this site in the last 18 years.  Unlike previous counts at this location, there were very few fly-overs (5) and only distant cranes could be heard.  Very unusual year.",3,dikcba1816,"2019-11-08 12:29:54"
6675,"Observation 6675","2019-11-01 12:00:58",Wetland,"41.745672527592, -85.830177765721",IN,"Point count","Walked along east side of wetland. Spotted 4 (two pairs) of Sandhill cranes standing on the west side of the wetland. We were directly across from them on the east side of the wetland standing at exactly 41.746298, -85.827773.  Lots of Canadian geese on ground and in air (400+/-) but only four Sandhill cranes.",4,navrunner,"2019-11-09 14:04:57"
6676,Observation,"2019-11-04 22:10:00","Mixed-Wetland Agricultural field","42.307838633208, -84.367035161297",MI,"Ground count","The observation took place from Dalton Rd. at the bend, which is a very long distance from where the cranes were roosting/flying in.  Even with a scope it was difficult to see if more cranes were coming in from the south and if there were more roosting behind the wooded area, hidden from sight.",433,ross.green,"2019-11-10 18:41:08"
6677,Observation,"2019-11-03 10:30:00",Wetland,"44.69913594899, -89.818526241936",WI,"Ground count","Cranes were counted as they flew into the night roost.  Observations were made between 4:00 P.M. and 5:30 P.M. on Nov. 3rd, 2019.  Weather conditions were overcast, 38 F, East wind 5-10 mph.  The habitat being used was sedge meadow and shallow marsh.  Total cranes counted were 2697.",2697,hirtwj,"2019-11-12 06:58:41"
6678,"Observation 6678","2019-11-05 22:45:00","Mixed-Wetland Agricultural field","43.608723270796, -88.633815399185",WI,"Point count","8 Observers spread around Horicon Marsh counted cranes coming back to the marsh to roost. ",7324,Jonkrapfl,"2019-11-12 10:26:35"
6679,Observation,"2019-10-31 22:00:38",Sandbar,"43.42127090751, -89.526790235045",WI,"Ground count",,264,icf,"2019-11-12 13:53:12"
6680,Observation,"2019-10-31 22:00:00",Sandbar,"43.815359535366, -89.908491081194",WI,"Ground count",,68,icf,"2019-11-12 13:55:09"
6681,Observation,"2019-10-30 22:00:00",Wetland,"43.720899151759, -89.56023941405",WI,"Ground count",,238,icf,"2019-11-12 13:56:17"
6682,Observation,"2019-10-30 22:00:00",Wetland,"43.689798749035, -89.556566603916",WI,"Ground count",,145,icf,"2019-11-12 13:57:18"
6683,Observation,"2019-10-30 22:00:00",Wetland,"43.63958281105, -89.527383007502",WI,"Ground count",,107,icf,"2019-11-12 13:58:14"
6684,Observation,"2019-10-30 22:00:00",Wetland,"43.696358451126, -89.583915081509",WI,"Ground count",,274,icf,"2019-11-12 13:59:14"
6685,Observation,"2019-10-30 22:00:00",Wetland,"43.654341825802, -89.574750595245",WI,"Ground count",,28,icf,"2019-11-12 13:59:48"
6686,Observation,"2019-10-29 22:00:00",Wetland,"43.575931792972, -89.641580293246",WI,"Ground count",,670,icf,"2019-11-12 14:00:52"
6687,Observation,"2019-10-29 22:00:00",Sandbar,"43.56657898815, -89.698044294296",WI,"Ground count",,1027,icf,"2019-11-12 14:01:53"
6688,Observation,"2019-10-29 22:00:00",Sandbar,"43.565796542381, -89.610295772192",WI,"Ground count",,430,icf,"2019-11-12 14:02:50"
6689,Observation,"2019-10-29 22:00:00",Sandbar,"43.562840119105, -89.631623810883",WI,"Ground count",,315,icf,"2019-11-12 14:04:28"
6690,Observation,"2019-10-29 22:00:00",Sandbar,"43.569086742443, -89.665215640884",WI,"Ground count",,555,icf,"2019-11-12 14:05:02"
