"FILE_ID","FILE_NAME","BIRD_COUNT","PLUMAGE","POSITION","updated_by","updated_on","created_by","created_on"
809,CAGO_flk_TDB_2529_n=89_uniform_slide_2730x1215.jpg,89,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970
810,CAGO_flk_TDB_2532_n=375_uniform_slide_2730x1215.jpg,375,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970
811,GRSC_flk_TDB_2505_n=96_uniform_slide_1820x810.jpg,96,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970
812,GRSC_flk_TDB_2508_n=113_uniform_slide_2730x1215.jpg,113,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970,martin_schwartzman@fws.gov,2020-09-22 15:46:41.970
813,GRSC_flk_TDB_2512_n=71_uniform_slide_2730x1215.jpg,71,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
814,STEI_flk_TDB_2539_n=90_uniform_slide_2730x1215.jpg,90,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
815,STEI_flk_TDB_2543_n=182_uniform_slide_2730x1215.jpg,182,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
816,STEI_flk_TDB_2565_n=170_uniform_slide_2730x1215.jpg,170,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
817,STEI_flk_TDB_2567_n=160_uniform_slide_2730x1215.jpg,160,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
818,STEI_flk_TDB_2574_n=359_uniform_slide_2730x1215.jpg,359,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
819,STEI_flk_TDB_2587_n=49_uniform_slide_2730x1215.jpg,49,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
820,STEI_flk_TDB_2594_n=232_uniform_slide_2730x1215.jpg,232,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
821,STEI_flk_TDB_2599_n=68_uniform_slide_2730x1215.jpg,68,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
822,STEI_flk_TDB_2601_n=55_uniform_slide_2730x1215.jpg,55,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
823,STEI_flk_TDB_2615_n=79_uniform_slide_2730x1215.jpg,79,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
824,STEI_flk_TDB_2618_n=78_uniform_slide_2730x1215.jpg,78,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
825,STEI_flk_TDB_2637_n=118_uniform_slide_2730x1215.jpg,118,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
826,STEI_flk_TDB_2672_n=56_uniform_slide_2730x1215.jpg,56,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
827,STEI_flk_TDB_2702_n=54_uniform_slide_2730x1215.jpg,54,uniform,slide,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983,martin_schwartzman@fws.gov,2020-09-22 15:46:41.983
828,COEI_flk_CL_8676_n=1469_dimorphic_slide_1820x810.jpg,1469,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
829,COEI_flk_CL_8758_n=1488_dimorphic_slide_1820x810.jpg,1488,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
830,COEI_flk_CL_8937_n=897_dimorphic_slide_1820x810.jpg,897,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
831,COEI_flk_CL_9025_n=369_dimorphic_slide_1820x810.jpg,369,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
832,COEI_flk_CL_9053_n=240_dimorphic_slide_1820x810.jpg,240,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
833,COEI_flk_CL_9073_n=305_dimorphic_slide_1820x810.jpg,305,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
834,COEI_flk_CL_9210_n=977_dimorphic_static_1200x800.jpg,977,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
835,COEI_flk_CL_9261_n=2281_dimorphic_static_1200x800.jpg,2281,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
836,COEI_flk_CL_9318_n=1341_dimorphic_static_1200x800.jpg,1341,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
837,COEI_flk_CL_9343_n=1711_dimorphic_static_1500x1000.jpg,1711,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
838,COEI_flk_CL_9357_n=1183_dimorphic_static_1500x1000.jpg,1183,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
839,COEI_flk_CL_9411_n=546_dimorphic_static_1500x1000.jpg,546,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
840,COEI_flk_CL_9491_n=709_dimorphic_static_1500x1000.jpg,709,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
841,COEI_flk_CL_9564_n=1641_dimorphic_static_1500x1000.jpg,1641,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
842,COEI_flk_CL_9643_n=402_dimorphic_slide_1820x810.jpg,402,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
843,COEI_flk_CL_9723_n=501_dimorphic_slide_1820x810.jpg,501,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
844,COEI_flk_012_CL_n=72_dimorphic_slide_2730x1215.jpg,72,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
845,COEI_flk_018_CL_n=241_dimorphic_static_1500x1000.jpg,241,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
846,COEI_flk_019_CL_n=208_dimorphic_static_1500x1000.jpg,208,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
847,COEI_flk_020_CL_n=359_dimorphic_slide_2730x1215.jpg,359,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
848,COEI_flk_021_CL_n=225_dimorphic_slide_2730x1215.jpg,225,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
849,COEI_flk_026_CL_n=625_dimorphic_slide_2730x1215.jpg,625,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
850,COEI_flk_027_CL_n=527_dimorphic_slide_2730x1215.jpg,527,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
851,COEI_flk_039_CL_n=271_dimorphic_static_1500x1000.jpg,271,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
852,COEI_flk_040_CL_n=505_dimorphic_slide_2730x1215.jpg,505,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
853,COEI_flk_046_CL_n=266_dimorphic_slide_2730x1215.jpg,266,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
854,COEI_flk_047_CL_n=306_dimorphic_slide_2730x1215.jpg,306,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
855,COEI_flk_061_CL_n=121_dimorphic_slide_2730x1215.jpg,121,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.827
856,COEI_flk_067_CL_n=2155_dimorphic_static_1500x1000.jpg,2155,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
857,COEI_flk_070_CL_n=1640_dimorphic_static_1500x1000.jpg,1640,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
858,COEI_flk_074_CL_n=677_dimorphic_slide_2730x1215.jpg,677,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
859,COEI_flk_076_CL_n=98_dimorphic_slide_2730x1215.jpg,98,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
860,COEI_flk_079_CL_n=450_dimorphic_static_1500x1000.jpg,450,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
861,COEI_flk_080_CL_n=265_dimorphic_slide_2730x1215.jpg,265,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
862,COEI_flk_082_CL_n=95_dimorphic_slide_2730x1215.jpg,95,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
863,COEI_flk_086_CL_n=35_dimorphic_slide_2730x1215.jpg,35,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
864,COEI_flk_100_CL_n=3851_dimorphic_static_1500x1000.jpg,3851,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
865,COEI_flk_101_CL_n=370_dimorphic_slide_2730x1215.jpg,370,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
866,COEI_flk_111_CL_n=405_dimorphic_slide_2730x1215.jpg,405,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
867,COEI_flk_139_CL_n=2764_dimorphic_static_1500x1000.jpg,2764,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
868,COEI_flk_144_CL_n=46_dimorphic_slide_2730x1215.jpg,46,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
869,COEI_flk_154_CL_n=255_dimorphic_slide_2730x1215.jpg,255,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
870,COEI_flk_155_CL_n=521_dimorphic_slide_2730x1215.jpg,521,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
871,COEI_flk_157_CL_n=889_dimorphic_slide_2730x1215.jpg,889,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
872,COEI_flk_159_CL_n=4144_dimorphic_static_1500x1000.jpg,4144,dimorphic,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
873,COEI_flk_160_CL_n=1852_dimorphic_slide_2730x1215.jpg,1852,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
874,GULL_flk_CPD_n=374_uniform_slide_2730x1215.jpg,374,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
875,SNGO_flk_CPD_n=213_uniform_slide_2730x1215.jpg,213,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
876,STEI_flk_CPD_n=175_dimorphic_slide_2730x1215.jpg,175,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
877,STEI_flk_CPD_n=299_dimorphic_slide_2730x1215.jpg,299,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
878,STEI_flk_CPD_n=367_dimorphic_slide_2730x1215.jpg,367,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
879,STEI_flk_CPD_n=476_dimorphic_slide_2730x1215.jpg,476,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
880,STEI_flk_CPD_n=528_dimorphic_slide_2730x1215.jpg,528,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
881,STEI_flk_CPD_n=577_dimorphic_slide_2730x1215.jpg,577,dimorphic,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
882,DUCK_flk_DKM_3057_n=137_uniform_slide_2730x1215.jpg,137,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
883,GSGO_flk_JS_001_n=15471_uniform_static.jpg,15471,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
884,GSGO_flk_JS_004_n=601_uniform_slide.jpg,601,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
885,GSGO_flk_JS_006_n=154_uniform_slide.jpg,154,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
886,GSGO_flk_JS_009_n=4573_uniform_static.jpg,4573,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
887,GSGO_flk_JS_014_n=13764_uniform_static.jpg,13764,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
888,GSGO_flk_JS_018_n=8109_uniform_static.jpg,8109,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
889,GSGO_flk_JS_022_n=152_uniform_slide.jpg,152,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
890,GSGO_flk_JS_025_n=18982_uniform_static.jpg,18982,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
891,GSGO_flk_JS_027_n=7672_uniform_static.jpg,7672,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
892,GSGO_flk_JS_028_n=643_uniform_slide.jpg,643,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
893,GSGO_flk_JS_033_n=7673_uniform_static.jpg,7673,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
894,GSGO_flk_JS_035_n=4503_uniform_slide.jpg,4503,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.843
895,GSGO_flk_JS_038_n=22008_uniform_static.jpg,22008,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
896,GSGO_flk_JS_041_n=25208_uniform_static.jpg,25208,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
897,GSGO_flk_JS_051_n=5030_uniform_static.jpg,5030,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
898,GSGO_flk_JS_056_n=1678_uniform_slide.jpg,1678,uniform,slide,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
899,GSGO_flk_JS_067_n=8369_uniform_static.jpg,8369,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
900,GSGO_flk_JS_071_n=5189_uniform_static.jpg,5189,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
901,GSGO_flk_JS_072_n=5242_uniform_static.jpg,5242,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
902,GSGO_flk_JS_074_n=14203_uniform_static.jpg,14203,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
903,GSGO_flk_JS_080_n=13230_uniform_static.jpg,13230,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
904,GSGO_flk_JS_081_n=18147_uniform_static.jpg,18147,uniform,static,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857,bhuvan_adhikari@fws.gov,2023-06-28 06:18:12.857
